2014-01-19 00:46:41,0.018
2014-01-18 00:43:05,0.018
2014-01-18 00:29:48,0.085
2014-01-17 20:31:15,0.018
2014-01-17 20:17:07,0.019
2014-01-17 20:08:03,0.018
2014-01-17 19:59:13,0.019
2014-01-17 19:17:55,0.018
2014-01-17 19:08:15,0.019
2014-01-17 18:36:29,0.018
2014-01-17 18:22:31,0.019
2014-01-17 15:29:30,0.018
2014-01-17 15:20:27,0.019
2014-01-17 15:11:12,0.018
2014-01-17 15:02:09,0.019
2014-01-17 14:43:56,0.018
2014-01-17 14:25:47,0.019
2014-01-17 14:16:36,0.02
2014-01-17 14:02:47,0.018
2014-01-17 13:53:51,0.1
2014-01-17 13:26:30,0.11
2014-01-17 13:17:29,0.1
2014-01-17 11:19:11,0.11
2014-01-17 09:27:50,0.018
2014-01-17 09:19:00,0.12
2014-01-17 09:10:13,0.08
2014-01-17 08:52:05,0.11
2014-01-17 05:19:18,0.018
2014-01-17 05:10:25,0.08
2014-01-17 04:53:00,0.018
2014-01-17 04:44:24,0.13
2014-01-17 04:31:04,0.018
2014-01-17 04:17:51,0.145
2014-01-17 03:24:37,0.018
2014-01-17 03:15:45,0.11
2014-01-17 03:06:52,0.1
2014-01-17 01:15:16,0.11
2014-01-17 01:01:55,0.018
2014-01-17 00:44:03,0.08
2014-01-17 00:34:57,0.1
2014-01-17 00:03:38,0.08
2014-01-16 23:50:10,0.018
2014-01-16 23:18:20,0.08
2014-01-16 23:05:04,0.11
2014-01-16 22:51:22,0.08
2014-01-16 22:33:20,0.03
2014-01-16 22:11:00,0.1
2014-01-16 21:57:49,0.03
2014-01-16 21:49:04,0.1
2014-01-16 21:43:59,0.03
2014-01-16 21:34:52,0.018
2014-01-16 21:26:03,0.11
2014-01-16 21:12:44,0.018
2014-01-16 21:03:30,0.043
2014-01-16 20:54:29,0.11
2014-01-16 20:45:31,0.08
2014-01-16 20:36:24,0.045
2014-01-16 20:27:08,0.1
2014-01-16 20:04:15,0.08
2014-01-16 19:46:26,0.11
2014-01-16 19:37:32,0.13
2014-01-16 19:10:27,0.145
2014-01-16 18:43:49,0.15
2014-01-16 18:25:42,0.145
2014-01-16 18:12:10,0.165
2014-01-16 17:58:22,0.146
2014-01-16 17:49:38,0.145
2014-01-16 17:13:55,0.146
2014-01-16 16:55:58,0.145
2014-01-16 16:47:14,0.146
2014-01-16 16:37:51,0.145
2014-01-16 16:15:18,0.146
2014-01-16 14:57:51,0.145
2014-01-16 14:48:49,0.08
2014-01-16 14:39:39,0.1
2014-01-16 14:30:12,0.08
2014-01-16 14:07:14,0.145
2014-01-16 13:58:13,0.13
2014-01-16 13:49:11,0.12
2014-01-16 13:40:18,0.1
2014-01-16 13:31:03,0.12
2014-01-16 13:22:08,0.08
2014-01-16 13:08:05,0.1
2014-01-16 12:58:55,0.018
2014-01-16 12:49:48,0.13
2014-01-16 12:40:52,0.08
2014-01-16 12:31:39,0.12
2014-01-16 12:13:23,0.08
2014-01-16 11:59:53,0.12
2014-01-16 11:46:15,0.08
2014-01-16 11:27:58,0.018
2014-01-16 11:19:08,0.12
2014-01-16 11:09:59,0.08
2014-01-16 11:00:47,0.05
2014-01-16 10:42:42,0.045
2014-01-16 10:33:32,0.018
2014-01-16 10:24:43,0.02
2014-01-16 10:10:47,0.018
2014-01-16 10:01:48,0.12
2014-01-16 09:52:43,0.17
2014-01-16 09:43:46,0.165
2014-01-16 09:34:48,0.145
2014-01-16 06:02:28,0.018
2014-01-16 05:48:51,0.08
2014-01-16 05:39:58,0.12
2014-01-16 05:26:46,0.145
2014-01-16 05:13:23,0.08
2014-01-16 04:59:54,0.018
2014-01-16 04:51:09,0.342
2014-01-16 04:42:05,0.171
2014-01-16 04:33:03,0.342
2014-01-16 04:24:09,1.0
2014-01-16 04:15:17,0.145
2014-01-16 04:05:55,0.12
2014-01-16 03:47:49,0.018
2014-01-16 03:29:47,0.045
2014-01-16 03:20:40,0.1
2014-01-16 03:02:55,0.08
2014-01-16 02:31:28,0.12
2014-01-16 02:18:06,0.08
2014-01-16 02:09:08,0.12
2014-01-16 02:00:00,0.08
2014-01-16 01:51:10,0.12
2014-01-16 01:42:10,0.08
2014-01-16 01:24:23,0.145
2014-01-16 01:15:04,0.08
2014-01-16 00:38:50,0.145
2014-01-16 00:29:48,0.11
2014-01-16 00:16:29,0.145
2014-01-16 00:02:59,0.11
2014-01-15 23:17:44,0.145
2014-01-15 22:54:39,0.11
2014-01-15 22:45:26,0.1
2014-01-15 22:36:15,0.08
2014-01-15 22:18:34,0.145
2014-01-15 22:05:04,0.08
2014-01-15 21:55:51,0.018
2014-01-15 21:46:29,0.12
2014-01-15 21:37:18,0.08
2014-01-15 21:28:14,0.12
2014-01-15 21:19:05,0.1
2014-01-15 21:09:59,0.08
2014-01-15 21:00:52,0.145
2014-01-15 20:51:13,0.11
2014-01-15 20:42:05,0.145
